page	claim	verdict	tags	date	author	source_list	source_url
https://www.snopes.com/fact-check/an-unmerried-woman/	a christian group called for a boycott of walmart after the megaretailer instructed employees to say happy holidays in place of merry christmas and a woman who complained about the practice received a dismissive email.	true, but the boycott has ended.	[]		David Mikkelson	['http://www.catholicleague.org/05press_releases/quarter%204/051109_Wal-Mart_boycott.htm', 'http://www.catholicleague.org/05press_releases/quarter%204/051110_put_on_notice.htm', 'http://www.catholicleague.org/05press_releases/quarter%204/051111_boycott_ends.htm']	http://www.catholicleague.org/05press_releases/quarter%204/051110_put_on_notice.htm
https://www.snopes.com/fact-check/an-unmerried-woman/	a christian group called for a boycott of walmart after the megaretailer instructed employees to say happy holidays in place of merry christmas and a woman who complained about the practice received a dismissive email.	true, but the boycott has ended.	[]		David Mikkelson	['http://www.catholicleague.org/05press_releases/quarter%204/051109_Wal-Mart_boycott.htm', 'http://www.catholicleague.org/05press_releases/quarter%204/051110_put_on_notice.htm', 'http://www.catholicleague.org/05press_releases/quarter%204/051111_boycott_ends.htm']	http://www.catholicleague.org/05press_releases/quarter%204/051111_boycott_ends.htm
https://www.snopes.com/fact-check/texas-roadhouse/	a texas roadhouse manager requested compensation for business lost due to the fatal shooting of two police officers.	true.	[]		David Mikkelson	['http://www.bernsteincrisismanagement.com/', 'http://www.bernsteincrisismanagement.com/nl/crisismgr060901.html#cmu']	http://www.bernsteincrisismanagement.com/
https://www.snopes.com/fact-check/texas-roadhouse/	a texas roadhouse manager requested compensation for business lost due to the fatal shooting of two police officers.	true.	[]		David Mikkelson	['http://www.bernsteincrisismanagement.com/', 'http://www.bernsteincrisismanagement.com/nl/crisismgr060901.html#cmu']	http://www.bernsteincrisismanagement.com/nl/crisismgr060901.html#cmu
https://www.snopes.com/fact-check/shoe-bomb/	a nike shoe advertisement uses imagery from a terrorist bombing.	false.	[]		David Mikkelson	['http://news.bbc.co.uk/2/hi/americas/931726.stm']	http://news.bbc.co.uk/2/hi/americas/931726.stm
https://www.snopes.com/fact-check/takin-the-rap/	email offers an oakland high school students ebonics competitionwinning translations of rap lyrics.	false.	[]		David Mikkelson	['http://www.billmaher.com/']	http://www.billmaher.com/
https://www.snopes.com/fact-check/bernardo-film/	a film about serial killers paul bernardo and karla homolka is in the works.	true.	['Petitions']		David Mikkelson	['http://us.imdb.com/title/tt0424938/']	http://us.imdb.com/title/tt0424938/
https://www.snopes.com/fact-check/warsaw-ghetto-uprising/	image shows frontpage new york times articles from 1943 about the warsaw ghetto uprising.	false.	['israel']		David Mikkelson	['http://thepeoplescube.com/red/viewtopic.asp?t=797']	http://thepeoplescube.com/red/viewtopic.asp?t=797
https://www.snopes.com/fact-check/body-shop/	in 2002, bath products vendor the body shop gave a humanitarian award to a palestinian group.	true.	['israel']		David Mikkelson	['http://www.sheikhmohammed.co.ae/']	http://www.sheikhmohammed.co.ae/
https://www.snopes.com/fact-check/family-matters/	email accuses actor from a black sitcom of deliberately spreading hiv to his sexual partners.	undetermined.	[]		David Mikkelson	['http://blackvoices.aol.com/black_entertainment/bvbuzzcanvas/_a/nov-27-2006/20061127115509990001']	http://blackvoices.aol.com/black_entertainment/bvbuzzcanvas/_a/nov-27-2006/20061127115509990001
https://www.snopes.com/fact-check/weapon-killer/	senator john kerry voted to kill every military appropriation for the development and deployment of every weapons systems since 1988.	false.	['john kerry']		David Mikkelson	['http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=101&session=2&vote=00319', 'http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=101&session=2&vote=00273', 'http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=104&session=1&vote=00579', 'http://www.gop.com/RNCResearch/Read.aspx?ID=3936']	http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=101&session=2&vote=00319
https://www.snopes.com/fact-check/weapon-killer/	senator john kerry voted to kill every military appropriation for the development and deployment of every weapons systems since 1988.	false.	['john kerry']		David Mikkelson	['http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=101&session=2&vote=00319', 'http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=101&session=2&vote=00273', 'http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=104&session=1&vote=00579', 'http://www.gop.com/RNCResearch/Read.aspx?ID=3936']	http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=101&session=2&vote=00273
https://www.snopes.com/fact-check/weapon-killer/	senator john kerry voted to kill every military appropriation for the development and deployment of every weapons systems since 1988.	false.	['john kerry']		David Mikkelson	['http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=101&session=2&vote=00319', 'http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=101&session=2&vote=00273', 'http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=104&session=1&vote=00579', 'http://www.gop.com/RNCResearch/Read.aspx?ID=3936']	http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=104&session=1&vote=00579
https://www.snopes.com/fact-check/weapon-killer/	senator john kerry voted to kill every military appropriation for the development and deployment of every weapons systems since 1988.	false.	['john kerry']		David Mikkelson	['http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=101&session=2&vote=00319', 'http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=101&session=2&vote=00273', 'http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=104&session=1&vote=00579', 'http://www.gop.com/RNCResearch/Read.aspx?ID=3936']	http://www.gop.com/RNCResearch/Read.aspx?ID=3936
https://www.snopes.com/fact-check/kerryings-on/	john kerry is known for behaving rudely towards others around him.	undetermined.	['john kerry']		David Mikkelson	['http://www.davebarry.com/about.html']	http://www.davebarry.com/about.html
https://www.snopes.com/fact-check/heinz-sight/	senator john kerrys wife owns heinz, a company that outsources much of its work abroad.	false.	['john kerry']		David Mikkelson	['http://www.heinz.com/jsp/presidential_statement.pdf']	http://www.heinz.com/jsp/presidential_statement.pdf
https://www.snopes.com/fact-check/prayer-request/	battalion chaplain requests prayers for soldiers delivering voting machines and ballots in iraq.	true.	[]		David Mikkelson	['http://www.bpnews.net/bpnews.asp?id=20008']	http://www.bpnews.net/bpnews.asp?id=20008
https://www.snopes.com/fact-check/forward-command-post/	jcpenney and other toy retailers have offered a forward command post military playset for youngsters.	true.	[]		David Mikkelson	['http://www.antiwar.com/comment/jcpenney.html']	http://www.antiwar.com/comment/jcpenney.html
https://www.snopes.com/fact-check/the-philadelphia-story/	four christians in philadelphia face a potential sentence of 47 years in prison for preaching in public.	was true, but is no longer the case.	[]		David Mikkelson	['http://www.repentamerica.com/']	http://www.repentamerica.com/
https://www.snopes.com/fact-check/serena-williams/	serena williams announced shed stopped dating black guys because a white man is the only real choice for a successful black female.	false.	['Tennis']		David Mikkelson	['http://www.uptoparr.com/wire_display.asp?id=142', 'http://www.uptoparr.com/wire_display.asp?id=141']	http://www.uptoparr.com/wire_display.asp?id=142
https://www.snopes.com/fact-check/serena-williams/	serena williams announced shed stopped dating black guys because a white man is the only real choice for a successful black female.	false.	['Tennis']		David Mikkelson	['http://www.uptoparr.com/wire_display.asp?id=142', 'http://www.uptoparr.com/wire_display.asp?id=141']	http://www.uptoparr.com/wire_display.asp?id=141
https://www.snopes.com/fact-check/grave-concern/	american servicemen buried in france caused an earthquake by rolling over in their graves.	false.	[]		David Mikkelson	['http://www.abmc.gov/']	http://www.abmc.gov/
https://www.snopes.com/fact-check/crusader-habit/	steven spielberg is planning to direct a film about the crusades.	false.	[]		David Mikkelson	['http://us.imdb.com/title/tt0320661/combined', 'http://edition.cnn.com/2004/SHOWBIZ/Movies/03/04/film.spielberg.reut/']	http://us.imdb.com/title/tt0320661/combined
https://www.snopes.com/fact-check/crusader-habit/	steven spielberg is planning to direct a film about the crusades.	false.	[]		David Mikkelson	['http://us.imdb.com/title/tt0320661/combined', 'http://edition.cnn.com/2004/SHOWBIZ/Movies/03/04/film.spielberg.reut/']	http://edition.cnn.com/2004/SHOWBIZ/Movies/03/04/film.spielberg.reut/
https://www.snopes.com/fact-check/duct-tape-fears/	a corona, california, man sued secretary of homeland securitytom ridge for emotional distress after ducttaping his privates.	false.	[]		David Mikkelson	['http://www.angelfire.com/ca4/philhendrie/lawsuits.html']	http://www.angelfire.com/ca4/philhendrie/lawsuits.html
https://www.snopes.com/fact-check/soldier-boy/	the u.s. military is paying high school kids to sign up for future combat duty under a preenlistment program.	false.	[]		David Mikkelson	['http://www.dmcityview.com/']	http://www.dmcityview.com/
https://www.snopes.com/fact-check/who-watches-the-watchers/	the mpaa is lobbying congress to enact a law making unauthorized home theaters illegal.	false.	[]		David Mikkelson	['http://www.bbspot.com/', 'http://www.bbspot.com/News/2006/11/home-theater-regulations.html']	http://www.bbspot.com/
https://www.snopes.com/fact-check/who-watches-the-watchers/	the mpaa is lobbying congress to enact a law making unauthorized home theaters illegal.	false.	[]		David Mikkelson	['http://www.bbspot.com/', 'http://www.bbspot.com/News/2006/11/home-theater-regulations.html']	http://www.bbspot.com/News/2006/11/home-theater-regulations.html
https://www.snopes.com/fact-check/highway-position/	an indiana congressman is introducing legislation to change the name of interstate 69.	false.	[]		David Mikkelson	['http://www.hoosiergazette.com/Feature/Nov2004/feature003.htm', 'http://hoosiergazette.com/News/Nov2004/news003.htm', 'http://www.hoosiergazette.com/News/Nov2004/news004.htm', 'http://www.hoosiergazette.com/index.htm', 'http://www.house.gov/hostettler/welcome-whats-new.htm']	http://www.hoosiergazette.com/Feature/Nov2004/feature003.htm
https://www.snopes.com/fact-check/highway-position/	an indiana congressman is introducing legislation to change the name of interstate 69.	false.	[]		David Mikkelson	['http://www.hoosiergazette.com/Feature/Nov2004/feature003.htm', 'http://hoosiergazette.com/News/Nov2004/news003.htm', 'http://www.hoosiergazette.com/News/Nov2004/news004.htm', 'http://www.hoosiergazette.com/index.htm', 'http://www.house.gov/hostettler/welcome-whats-new.htm']	http://hoosiergazette.com/News/Nov2004/news003.htm
https://www.snopes.com/fact-check/highway-position/	an indiana congressman is introducing legislation to change the name of interstate 69.	false.	[]		David Mikkelson	['http://www.hoosiergazette.com/Feature/Nov2004/feature003.htm', 'http://hoosiergazette.com/News/Nov2004/news003.htm', 'http://www.hoosiergazette.com/News/Nov2004/news004.htm', 'http://www.hoosiergazette.com/index.htm', 'http://www.house.gov/hostettler/welcome-whats-new.htm']	http://www.hoosiergazette.com/News/Nov2004/news004.htm
https://www.snopes.com/fact-check/highway-position/	an indiana congressman is introducing legislation to change the name of interstate 69.	false.	[]		David Mikkelson	['http://www.hoosiergazette.com/Feature/Nov2004/feature003.htm', 'http://hoosiergazette.com/News/Nov2004/news003.htm', 'http://www.hoosiergazette.com/News/Nov2004/news004.htm', 'http://www.hoosiergazette.com/index.htm', 'http://www.house.gov/hostettler/welcome-whats-new.htm']	http://www.hoosiergazette.com/index.htm
https://www.snopes.com/fact-check/highway-position/	an indiana congressman is introducing legislation to change the name of interstate 69.	false.	[]		David Mikkelson	['http://www.hoosiergazette.com/Feature/Nov2004/feature003.htm', 'http://hoosiergazette.com/News/Nov2004/news003.htm', 'http://www.hoosiergazette.com/News/Nov2004/news004.htm', 'http://www.hoosiergazette.com/index.htm', 'http://www.house.gov/hostettler/welcome-whats-new.htm']	http://www.house.gov/hostettler/welcome-whats-new.htm
https://www.snopes.com/fact-check/probable-response/	study finds that persons of lower intelligence are more likely to support president george w. bush.	false.	[]		David Mikkelson	['http://www.willdurst.com/']	http://www.willdurst.com/
https://www.snopes.com/fact-check/found-out-about-jew/	one of the top search results in google for the word jew points to an antisemitic site.	true.	[]		David Mikkelson	['http://www.jewwatch.com', 'http://web.archive.org/web/20040409011835/http://www.removejewwatch.com/index.html']	http://www.jewwatch.com
https://www.snopes.com/fact-check/found-out-about-jew/	one of the top search results in google for the word jew points to an antisemitic site.	true.	[]		David Mikkelson	['http://www.jewwatch.com', 'http://web.archive.org/web/20040409011835/http://www.removejewwatch.com/index.html']	http://web.archive.org/web/20040409011835/http://www.removejewwatch.com/index.html
